optimization_id,node_id,product_id,date,inventory
SCIP Solver_2025-03-18_13-29-56,S1,WATER003,2024-09-14,901.3097457568356
SCIP Solver_2025-03-18_13-29-56,S1,WATER003,2024-10-14,1030.06803451619
SCIP Solver_2025-03-18_13-29-56,S1,WATER003,2024-11-13,1158.8263488227858
SCIP Solver_2025-03-18_13-29-56,S1,WATER003,2024-12-13,1287.5846810124592
SCIP Solver_2025-03-18_13-29-56,S1,WATER003,2025-01-12,1416.3430262080124
SCIP Solver_2025-03-18_13-29-56,S1,WATER003,2025-02-11,1545.1013811579774
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-03-18,128.7728882277711
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-04-17,257.52405000248245
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-05-17,386.2800395761428
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-06-16,515.0372362056141
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-07-16,643.794915667866
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-08-15,772.5528365486584
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-09-14,901.310895383534
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-10-14,1030.0690404399422
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-11-13,1158.8272429774704
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2024-12-13,1287.5854857518286
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2025-01-12,1416.34375778936
SCIP Solver_2025-03-18_13-29-56,S2,WATER003,2025-02-11,1545.102051774285
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-03-18,128.76846257944226
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-04-17,257.5218370201492
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-05-17,386.2785642350573
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-06-16,515.0361296946735
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-07-16,643.7940304572153
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-08-15,772.5520988722569
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-09-14,901.3102630890312
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-10-14,1030.0684871820004
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-11-13,1158.8267511924787
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2024-12-13,1287.5850431452373
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2025-01-12,1416.3433554196654
SCIP Solver_2025-03-18_13-29-56,S3,WATER003,2025-02-11,1545.101682935352
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-03-18,128.7648414813063
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-04-17,257.52002638409505
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-05-17,386.27735713361477
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-06-16,515.0352243657724
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-07-16,643.7933061930504
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-08-15,772.5514953183134
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-09-14,901.3097457568355
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-10-14,1030.06803451619
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-11-13,1158.8263488227858
Heuristic_2025-03-18_13-29-56,S1,WATER003,2024-12-13,1287.5846810124592
Heuristic_2025-03-18_13-29-56,S1,WATER003,2025-01-12,1416.3430262080124
Heuristic_2025-03-18_13-29-56,S1,WATER003,2025-02-11,1545.1013811579774
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-03-18,128.77288822777123
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-04-17,257.5240500024826
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-05-17,386.28003957614266
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-06-16,515.0372362056141
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-07-16,643.794915667866
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-08-15,772.5528365486585
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-09-14,901.310895383534
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-10-14,1030.0690404399422
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-11-13,1158.8272429774704
Heuristic_2025-03-18_13-29-56,S2,WATER003,2024-12-13,1287.5854857518286
Heuristic_2025-03-18_13-29-56,S2,WATER003,2025-01-12,1416.34375778936
Heuristic_2025-03-18_13-29-56,S2,WATER003,2025-02-11,1545.102051774285
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-03-18,128.76846257944217
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-04-17,257.52183702014923
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-05-17,386.2785642350575
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-06-16,515.0361296946736
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-07-16,643.7940304572154
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-08-15,772.5520988722568
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-09-14,901.3102630890312
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-10-14,1030.0684871820001
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-11-13,1158.826751192479
Heuristic_2025-03-18_13-29-56,S3,WATER003,2024-12-13,1287.5850431452375
Heuristic_2025-03-18_13-29-56,S3,WATER003,2025-01-12,1416.3433554196656
Heuristic_2025-03-18_13-29-56,S3,WATER003,2025-02-11,1545.1016829353518
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-03-18,257.53772970907755
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-04-17,515.0440763865777
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-05-17,772.5573967097574
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-06-16,1030.0724605713865
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-07-16,1287.5882218609163
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-08-15,1545.104331866972
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-09-14,1802.6206411403696
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-10-14,2060.137074956132
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-11-13,2317.6535918002564
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2024-12-13,2575.170166764288
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2025-01-12,2832.6867839973725
Heuristic_2025-03-18_13-29-56,DC1,WATER003,2025-02-11,3090.2034329322623
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-03-18,257.5413508072134
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-04-17,515.0458870226319
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-05-17,772.5586038112001
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-06-16,1030.0733659002876
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-07-16,1287.5889461250813
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-08-15,1545.1049354209154
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-09-14,1802.6211584725652
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-10-14,2060.1375276219424
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-11-13,2317.6539941699493
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2024-12-13,2575.170528897066
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2025-01-12,2832.6871132090255
Heuristic_2025-03-18_13-29-56,DC2,WATER003,2025-02-11,3090.2037347096366
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-03-18,2000.0
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-04-17,2000.0
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-05-17,2000.0
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-06-16,2060.145826471674
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-07-16,2575.1771679859976
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-08-15,3090.209267287887
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-09-14,3605.2417996129348
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-10-14,4120.274602578074
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-11-13,4635.307585970206
Heuristic_2025-03-18_13-29-56,P1,WATER003,2024-12-13,5150.340695661354
Heuristic_2025-03-18_13-29-56,P1,WATER003,2025-01-12,5665.373897206398
Heuristic_2025-03-18_13-29-56,P1,WATER003,2025-02-11,6180.407167641899
